Gene	Gene Category
OG2118074	protein and non-coding
OG2118074	protein and non-coding
OG2118844	protein and non-coding
OG2118844	protein and non-coding
OG2118844	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2118969	protein and non-coding
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2119022	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2120332	lncRNA
OG2121248	lncRNA
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121323	protein and non-coding
OG2121381	lncRNA
OG2121381	lncRNA
OG2121381	lncRNA
OG2121656	lncRNA
OG2121656	lncRNA
OG2121656	lncRNA
OG2122762	protein and non-coding
OG2123204	protein and non-coding
OG2123359	protein and non-coding
OG2123359	protein and non-coding
OG2123545	protein and non-coding
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124035	lncRNA
OG2124930	ncRNA
OG2124930	ncRNA
OG2124930	ncRNA
OG2125081	protein and non-coding
OG2125081	protein and non-coding
OG2125081	protein and non-coding
OG2125081	protein and non-coding
OG2125449	lncRNA
OG2125449	lncRNA
OG2125449	lncRNA
OG2127369	lncRNA
OG2127369	lncRNA
OG2127939	protein and non-coding
OG2127939	protein and non-coding
OG2127939	protein and non-coding
OG2127939	protein and non-coding
OG2127939	protein and non-coding
OG2128105	lncRNA
OG2128105	lncRNA
OG2128395	lncRNA
OG2128395	lncRNA
OG2129114	protein and non-coding
OG2129114	protein and non-coding
OG2129114	protein and non-coding
OG2129114	protein and non-coding
OG2129532	protein and non-coding
OG2130682	lncRNA
OG2130682	lncRNA
OG2130682	lncRNA
OG2130682	lncRNA
OG2130682	lncRNA
OG2130682	lncRNA
OG2131121	lncRNA
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131328	protein and non-coding
OG2131338	protein and non-coding
OG2131338	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2131426	protein and non-coding
OG2132914	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133467	protein and non-coding
OG2133613	protein and non-coding
OG2133837	lncRNA
OG2134200	protein and non-coding
OG2134523	protein and non-coding
OG2134523	protein and non-coding
OG2134523	protein and non-coding
OG2134523	protein and non-coding
OG2134885	protein and non-coding
OG2134885	protein and non-coding
OG2134990	protein and non-coding
OG2134990	protein and non-coding
OG2134990	protein and non-coding
OG2134990	protein and non-coding
OG2134990	protein and non-coding
OG2134990	protein and non-coding
OG2135368	lncRNA
OG2135368	lncRNA
OG2135506	lncRNA
OG2135516	lncRNA
OG2135516	lncRNA
OG2135516	lncRNA
OG2135656	lncRNA
OG2135656	lncRNA
OG2135656	lncRNA
OG2135656	lncRNA
OG2136143	lncRNA
OG2136143	lncRNA
OG2136382	protein and non-coding
OG2136382	protein and non-coding
OG2136420	protein and non-coding
OG2136420	protein and non-coding
OG2136716	protein and non-coding
OG2136716	protein and non-coding
OG2136716	protein and non-coding
OG2136716	protein and non-coding
OG2136716	protein and non-coding
OG2137326	lncRNA
OG2137326	lncRNA
OG2137326	lncRNA
OG2137631	protein and non-coding
OG2137631	protein and non-coding
OG2137973	protein and non-coding
OG2137973	protein and non-coding
OG2137973	protein and non-coding
OG2137973	protein and non-coding
OG2137973	protein and non-coding
OG2137973	protein and non-coding
OG2138248	ncRNA
OG2138248	ncRNA
OG2138248	ncRNA
OG2139077	protein and non-coding
OG2139077	protein and non-coding
OG2139077	protein and non-coding
OG2139077	protein and non-coding
OG2140386	protein and non-coding
OG2140386	protein and non-coding
OG2140386	protein and non-coding
OG2140386	protein and non-coding
OG2140386	protein and non-coding
OG2141512	lncRNA
OG2141512	lncRNA
OG2141773	ncRNA
OG2141773	ncRNA
OG2141773	ncRNA
OG2141773	ncRNA
OG2142127	lncRNA
OG2142991	ncRNA
OG2142991	ncRNA
OG2142991	ncRNA
OG2142991	ncRNA
OG2142991	ncRNA
OG2143267	protein and non-coding
OG2143267	protein and non-coding
OG2143274	lncRNA
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143886	protein and non-coding
OG2143972	protein and non-coding
OG2144537	lncRNA
OG2144537	lncRNA
OG2144537	lncRNA
OG2144537	lncRNA
OG2145536	protein and non-coding
OG2145961	protein and non-coding
OG2145961	protein and non-coding
OG2146511	protein and non-coding
OG2146511	protein and non-coding
OG2146511	protein and non-coding
OG2146511	protein and non-coding
OG2146725	lncRNA
OG2146725	lncRNA
OG2146968	ncRNA
OG2146968	ncRNA
OG2147300	protein and non-coding
OG2147468	lncRNA
OG2147468	lncRNA
OG2147638	lncRNA
OG2147638	lncRNA
OG2147980	protein and non-coding
OG2148088	lncRNA
OG2148088	lncRNA
OG2148341	lncRNA
OG2148341	lncRNA
OG2148341	lncRNA
OG2148341	lncRNA
OG2149660	lncRNA
OG2149767	lncRNA
OG2149767	lncRNA
OG2149767	lncRNA
OG2149767	lncRNA
OG2149767	lncRNA
OG2149978	lncRNA
OG2150071	ncRNA
OG2150071	ncRNA
OG2150071	ncRNA
OG2150483	protein and non-coding
OG2150483	protein and non-coding
OG2150483	protein and non-coding
OG2150483	protein and non-coding
OG2150547	ncRNA
OG2150547	ncRNA
OG2150614	lncRNA
OG2150614	lncRNA
OG2150614	lncRNA
OG2150614	lncRNA
OG2151114	protein and non-coding
OG2151599	lncRNA
OG2151817	protein and non-coding
OG2151865	lncRNA
OG2151865	lncRNA
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2152054	protein and non-coding
OG2153108	lncRNA
OG2153108	lncRNA
OG2153108	lncRNA
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153548	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153597	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2153990	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154071	protein and non-coding
OG2154470	ncRNA
OG2154470	ncRNA
OG2154470	ncRNA
OG2154470	ncRNA
OG2154470	ncRNA
OG2154470	ncRNA
OG2155293	protein and non-coding
OG2155387	protein and non-coding
OG2155723	protein and non-coding
OG2155723	protein and non-coding
OG2155723	protein and non-coding
OG2155723	protein and non-coding
OG2155723	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157406	protein and non-coding
OG2157810	lncRNA
OG2157810	lncRNA
OG2157810	lncRNA
OG2157810	lncRNA
OG2157935	protein and non-coding
OG2158194	protein and non-coding
OG2158194	protein and non-coding
OG2158194	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159636	protein and non-coding
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159680	ncRNA
OG2159803	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2160075	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161392	protein and non-coding
OG2161867	lncRNA
OG2161867	lncRNA
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2161935	protein and non-coding
OG2162123	lncRNA
OG2162123	lncRNA
OG2162123	lncRNA
OG2162123	lncRNA
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2162515	protein and non-coding
OG2164901	lncRNA
OG2164901	lncRNA
OG2164901	lncRNA
OG2165405	protein and non-coding
OG2165929	lncRNA
OG2165929	lncRNA
OG2167172	protein and non-coding
OG2167172	protein and non-coding
OG2167172	protein and non-coding
OG2167888	protein and non-coding
OG2167888	protein and non-coding
OG2167888	protein and non-coding
OG2167888	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
OG2169505	protein and non-coding
